age,income,loan_amount,credit_score,late_payments,debt_ratio,employment_years,married,default
53,388.0,1430.0,662.0,0,35.3,25,1,0
58,515.0,1429.0,667.0,2,44.7,19,0,0
25,350.0,1595.0,789.0,2,15.6,20,0,0
51,545.0,1447.0,686.0,1,39.1,15,1,0
27,443.0,1955.0,775.0,0,37.6,25,1,0
40,430.0,1861.0,780.0,2,31.3,2,0,0
53,309.0,1412.0,625.0,1,32.8,18,0,0
30,436.0,1751.0,731.0,0,27.5,15,1,0
33,333.0,787.0,604.0,3,26.4,0,1,0
32,432.0,2042.0,793.0,1,31.9,21,0,0
37,369.0,2201.0,693.0,2,26.0,11,1,0
22,486.0,1517.0,690.0,3,41.1,19,1,0
42,377.0,1570.0,619.0,3,28.8,23,1,0
51,604.0,2008.0,638.0,2,44.0,5,1,0
34,350.0,1945.0,696.0,0,26.5,2,1,0
55,321.0,2225.0,686.0,1,23.1,6,1,0
25,418.0,1574.0,653.0,1,33.8,2,1,0
49,499.0,1623.0,741.0,0,24.4,12,0,0
59,498.0,1807.0,680.0,2,34.6,15,1,0
52,398.0,1452.0,609.0,1,28.1,13,1,0
48,417.0,1798.0,730.0,0,23.4,8,1,0
26,417.0,1459.0,599.0,3,23.5,7,1,0
46,261.0,2075.0,545.0,5,47.7,14,1,0
24,493.0,1507.0,687.0,0,43.0,18,0,0
54,242.0,2006.0,608.0,0,22.9,12,1,0
25,262.0,2512.0,692.0,3,28.1,13,1,0
46,386.0,2080.0,737.0,1,50.9,10,0,0
41,345.0,1974.0,749.0,3,35.7,17,1,0
55,468.0,1327.0,715.0,0,32.6,2,1,0
47,429.0,2483.0,587.0,1,37.1,3,0,0
26,395.0,2369.0,630.0,1,38.6,2,0,0
56,256.0,1834.0,680.0,2,35.9,24,0,0
49,383.0,1739.0,681.0,0,28.0,12,0,0
50,374.0,1558.0,614.0,2,16.1,15,0,0
30,404.0,2652.0,648.0,0,35.8,12,0,0
59,333.0,2229.0,737.0,1,17.5,9,1,0
27,438.0,1581.0,715.0,2,31.1,17,0,0
40,342.0,2362.0,658.0,0,29.4,7,1,0
32,427.0,2462.0,752.0,1,28.8,6,0,0
23,468.0,1891.0,587.0,2,40.2,16,1,0
30,321.0,1755.0,738.0,0,33.9,21,1,0
42,295.0,1483.0,728.0,0,40.7,5,1,0
45,432.0,2197.0,732.0,2,18.0,14,1,0
55,235.0,1721.0,701.0,2,43.6,8,1,0
43,502.0,1703.0,634.0,1,45.2,9,0,0
24,381.0,1895.0,721.0,0,35.5,7,1,0
33,367.0,1556.0,651.0,2,55.4,6,0,0
49,440.0,2542.0,694.0,2,42.8,22,1,0
51,433.0,2307.0,629.0,0,35.7,4,0,0
47,381.0,1932.0,656.0,0,50.3,17,1,0
42,477.0,1542.0,670.0,2,36.8,15,0,0
49,306.0,1565.0,708.0,3,26.8,14,0,0
47,458.0,1547.0,720.0,2,44.1,9,0,0
54,261.0,1383.0,799.0,2,51.1,20,1,0
42,436.0,2036.0,690.0,1,20.7,0,1,0
56,344.0,1630.0,614.0,0,31.4,25,1,0
55,236.0,1606.0,736.0,1,30.9,5,1,0
39,408.0,1558.0,704.0,1,23.2,14,1,0
32,376.0,2322.0,667.0,1,33.2,1,0,0
44,210.0,1581.0,652.0,2,28.2,11,0,0
43,147.0,2433.0,637.0,1,40.2,0,1,0
38,363.0,1779.0,634.0,0,40.9,14,0,0
26,558.0,1377.0,595.0,1,37.4,12,1,0
32,415.0,2097.0,748.0,2,38.1,0,1,0
51,306.0,2273.0,710.0,1,51.0,0,0,0
36,499.0,1540.0,687.0,3,56.2,3,0,0
48,480.0,1927.0,637.0,2,42.1,20,0,0
56,520.0,2034.0,756.0,1,30.9,13,1,0
54,455.0,1940.0,581.0,2,38.8,20,1,0
41,477.0,1708.0,671.0,1,36.3,16,0,0
37,460.0,2270.0,749.0,3,42.8,12,0,0
55,327.0,1795.0,541.0,2,27.2,11,1,0
23,200.0,1646.0,692.0,0,43.5,5,0,0
56,323.0,1159.0,634.0,2,36.8,18,1,0
49,502.0,1163.0,688.0,2,35.2,19,1,0
60,338.0,1991.0,654.0,1,35.6,15,0,0
27,364.0,1868.0,722.0,1,49.5,20,1,0
30,252.0,2273.0,766.0,3,63.4,15,0,0
41,319.0,2375.0,856.0,2,37.2,11,0,0
22,379.0,1797.0,672.0,2,28.7,19,0,0
29,434.0,2298.0,732.0,1,35.9,19,1,0
44,330.0,1664.0,704.0,1,39.1,25,0,0
24,322.0,1837.0,709.0,1,37.6,12,0,0
25,473.0,1825.0,783.0,0,37.7,0,1,0
46,416.0,2563.0,632.0,1,34.2,17,1,0
59,429.0,1363.0,655.0,2,49.5,1,0,0
36,548.0,1925.0,668.0,0,33.3,1,1,0
42,324.0,1608.0,611.0,1,44.0,25,1,0
56,375.0,1774.0,680.0,1,20.9,0,1,0
35,441.0,1756.0,726.0,0,30.3,9,1,0
57,284.0,1930.0,738.0,0,38.9,23,1,0
33,405.0,2466.0,667.0,0,35.7,0,1,0
38,382.0,2699.0,760.0,2,48.2,13,0,0
60,686.0,2176.0,535.0,1,38.7,7,0,0
30,391.0,1489.0,843.0,1,49.2,0,0,0
56,507.0,1827.0,720.0,1,40.9,13,1,0
34,471.0,2009.0,650.0,2,27.8,9,0,0
36,253.0,1729.0,712.0,0,34.1,18,0,0
39,210.0,1784.0,669.0,2,34.7,24,1,0
54,407.0,1870.0,534.0,2,48.8,7,1,0
27,518.0,2224.0,683.0,3,33.5,1,1,0
48,412.0,2123.0,744.0,0,34.6,3,1,0
44,389.0,1644.0,747.0,0,32.0,23,0,0
48,349.0,2149.0,698.0,0,37.2,11,1,0
55,234.0,2624.0,747.0,0,42.5,8,1,0
59,274.0,1265.0,710.0,3,43.0,22,1,0
35,202.0,1716.0,696.0,1,32.9,0,0,0
57,259.0,1684.0,632.0,1,16.0,7,1,0
29,322.0,1934.0,656.0,2,38.8,16,0,0
56,465.0,1134.0,662.0,1,37.0,15,0,0
40,331.0,2472.0,700.0,0,37.5,14,1,0
51,408.0,1920.0,736.0,4,36.1,8,1,0
35,395.0,2025.0,637.0,1,39.1,7,1,0
41,435.0,1977.0,583.0,1,15.8,19,0,0
46,266.0,1683.0,781.0,1,37.5,25,1,0
45,497.0,2193.0,612.0,1,26.1,13,0,0
35,225.0,1902.0,714.0,1,47.8,11,1,0
47,331.0,1024.0,698.0,2,37.2,14,1,0
59,378.0,1855.0,656.0,1,28.8,3,1,0
44,464.0,1783.0,723.0,2,24.2,3,1,0
43,532.0,2193.0,595.0,1,27.4,21,0,0
40,464.0,3035.0,794.0,1,29.6,1,1,0
24,536.0,2059.0,864.0,3,36.4,3,0,0
40,289.0,2790.0,766.0,0,24.1,19,1,0
30,511.0,1612.0,623.0,1,38.4,23,0,0
49,492.0,1639.0,517.0,0,46.0,17,1,0
41,120.0,1796.0,713.0,2,47.0,14,1,0
28,356.0,2079.0,589.0,2,32.2,7,0,0
35,446.0,1631.0,651.0,3,35.7,9,1,0
30,323.0,1223.0,787.0,2,29.4,1,1,0
40,261.0,1910.0,794.0,1,23.9,24,1,0
35,613.0,1420.0,801.0,2,30.6,8,1,0
59,392.0,2369.0,687.0,0,17.9,15,0,0
57,395.0,2170.0,743.0,1,16.2,21,0,0
38,236.0,1581.0,541.0,1,39.0,25,1,0
51,313.0,2091.0,575.0,0,38.5,11,0,0
30,281.0,1670.0,660.0,2,48.2,4,0,1
54,499.0,1878.0,739.0,0,50.4,6,1,0
46,436.0,1882.0,650.0,1,37.8,14,1,0
35,317.0,1759.0,736.0,3,26.6,12,1,0
32,442.0,2249.0,599.0,1,26.5,7,1,0
56,352.0,1430.0,687.0,3,25.6,23,1,0
35,406.0,2126.0,718.0,0,38.5,18,1,0
51,405.0,2028.0,733.0,0,28.5,18,1,0
25,426.0,1310.0,648.0,0,21.9,4,0,0
25,413.0,1566.0,682.0,1,40.2,20,1,0
49,426.0,1441.0,572.0,1,44.6,17,0,0
29,518.0,1746.0,673.0,0,28.5,20,0,0
23,450.0,1920.0,756.0,1,35.7,16,0,0
43,343.0,1510.0,662.0,1,50.6,6,1,0
37,369.0,2307.0,628.0,2,45.3,13,1,0
50,515.0,2344.0,735.0,2,26.8,14,1,0
51,392.0,2418.0,840.0,1,51.5,22,0,0
33,339.0,758.0,832.0,1,43.2,16,0,0
56,311.0,2718.0,698.0,0,52.3,2,0,0
32,410.0,1970.0,734.0,1,34.2,23,1,0
42,286.0,1920.0,795.0,1,27.5,12,0,0
42,521.0,1857.0,697.0,2,35.6,10,0,0
26,266.0,1345.0,712.0,1,21.9,24,0,0
41,543.0,2051.0,657.0,0,44.3,2,0,0
58,349.0,2577.0,846.0,1,30.5,5,1,0
24,262.0,1965.0,730.0,2,39.9,5,0,0
54,401.0,1432.0,661.0,0,57.6,21,0,0
30,275.0,1259.0,640.0,1,31.1,20,0,0
30,384.0,1777.0,550.0,1,36.0,5,1,0
25,316.0,1588.0,569.0,1,31.3,5,0,0
56,484.0,2195.0,629.0,0,34.5,25,0,0
38,395.0,2476.0,745.0,5,33.7,5,0,0
55,249.0,2097.0,703.0,1,46.0,23,1,0
45,314.0,1864.0,592.0,0,44.9,13,0,0
53,458.0,1844.0,615.0,0,33.7,10,0,0
22,522.0,1930.0,700.0,1,37.2,15,1,0
29,375.0,1413.0,797.0,1,32.7,21,0,0
44,265.0,2153.0,603.0,1,50.2,18,1,0
33,496.0,1446.0,712.0,0,10.5,6,0,0
33,457.0,2369.0,649.0,0,28.2,5,0,1
36,524.0,1747.0,651.0,0,40.3,10,1,0
40,412.0,2249.0,598.0,2,44.4,24,0,0
47,323.0,1281.0,724.0,2,48.7,3,1,0
50,437.0,2246.0,646.0,1,36.0,0,0,0
43,416.0,2472.0,655.0,1,30.1,21,1,0
42,317.0,1362.0,749.0,1,35.7,8,1,0
59,402.0,1852.0,753.0,2,45.7,12,0,0
41,359.0,2041.0,629.0,2,29.9,7,0,0
50,462.0,2061.0,701.0,3,35.4,1,1,0
25,434.0,1757.0,743.0,0,33.0,15,1,0
28,264.0,1683.0,667.0,2,48.5,18,1,0
49,253.0,2006.0,727.0,2,24.4,7,0,0
49,370.0,2048.0,658.0,1,10.8,11,1,0
25,384.0,1636.0,656.0,2,34.8,10,1,0
43,464.0,1553.0,615.0,1,42.2,8,0,0
33,436.0,2409.0,800.0,2,30.9,23,0,0
24,540.0,1945.0,646.0,1,17.6,9,1,0
43,329.0,946.0,624.0,1,42.5,0,0,0
23,322.0,2411.0,607.0,1,31.6,18,0,0
45,274.0,1649.0,686.0,1,38.3,23,1,0
55,462.0,1928.0,609.0,1,33.1,16,0,0
48,382.0,2057.0,630.0,2,13.9,22,0,0
22,176.0,1277.0,736.0,3,39.2,3,1,0
29,402.0,1779.0,711.0,0,41.7,11,1,0
44,409.0,2453.0,586.0,0,34.1,22,0,0
59,364.0,2358.0,731.0,0,24.7,19,1,0
27,413.0,1778.0,682.0,0,54.4,7,1,0
43,246.0,2201.0,760.0,2,39.9,21,1,0
46,561.0,2256.0,779.0,0,22.3,25,1,0
39,422.0,2235.0,567.0,1,59.0,25,1,0
38,185.0,1419.0,734.0,1,29.9,15,1,0
33,379.0,2589.0,794.0,3,49.3,23,1,0
27,425.0,1705.0,695.0,0,42.6,0,1,0
47,258.0,1946.0,728.0,3,39.6,8,1,0
48,439.0,1752.0,696.0,0,49.9,10,0,0
29,565.0,1996.0,749.0,1,17.8,11,0,0
40,309.0,1537.0,707.0,1,41.7,8,1,0
22,427.0,1805.0,538.0,0,32.6,5,0,0
50,403.0,1977.0,672.0,3,60.1,8,0,0
56,487.0,2414.0,667.0,1,16.7,5,0,0
35,368.0,2364.0,730.0,0,39.1,5,1,0
56,263.0,2385.0,762.0,2,39.8,19,1,0
41,479.0,2265.0,664.0,0,30.0,2,0,0
34,269.0,2676.0,594.0,1,33.4,2,1,0
59,579.0,1778.0,701.0,1,31.4,15,0,0
29,442.0,1834.0,626.0,3,26.3,1,1,0
41,314.0,1816.0,638.0,1,26.7,3,0,0
54,502.0,1874.0,847.0,2,34.4,8,1,0
47,379.0,1297.0,633.0,0,42.8,6,1,0
60,356.0,2011.0,570.0,1,29.4,2,0,0
42,305.0,2108.0,722.0,0,12.6,23,1,0
30,173.0,1792.0,729.0,3,35.1,12,1,0
45,446.0,1162.0,742.0,0,38.8,13,1,0
58,201.0,1909.0,739.0,1,33.6,8,1,0
38,293.0,1356.0,690.0,3,36.4,0,1,0
45,428.0,2079.0,691.0,1,45.2,11,0,0
42,325.0,1950.0,746.0,1,35.3,0,0,0
60,397.0,1991.0,793.0,2,44.2,8,0,0
60,246.0,1454.0,592.0,0,39.1,24,1,0
34,342.0,2430.0,637.0,0,26.6,6,1,0
32,398.0,1971.0,724.0,2,47.2,2,0,0
40,275.0,1516.0,698.0,0,22.5,3,0,0
32,565.0,2143.0,555.0,0,15.1,6,0,0
34,310.0,1941.0,640.0,3,37.0,24,1,0
22,532.0,2672.0,701.0,3,42.0,14,0,0
40,362.0,1668.0,681.0,2,41.3,23,1,0
33,207.0,1376.0,655.0,3,23.9,23,1,0
29,255.0,2022.0,844.0,3,37.5,0,0,0
29,399.0,2325.0,678.0,1,19.4,5,0,0
33,494.0,2876.0,696.0,0,39.5,21,1,0
54,575.0,3336.0,689.0,3,36.9,4,0,0
47,394.0,1248.0,695.0,1,41.4,10,0,0
60,251.0,1843.0,683.0,3,43.9,16,0,0
49,411.0,1377.0,534.0,0,41.3,2,1,0
26,289.0,1796.0,611.0,0,22.7,11,1,0
29,423.0,2940.0,658.0,2,30.9,19,1,0
46,276.0,1556.0,737.0,2,24.6,9,0,0
48,150.0,1891.0,659.0,2,10.6,6,1,0
44,525.0,1656.0,622.0,0,43.4,14,1,0
51,355.0,1479.0,746.0,1,42.4,20,1,0
44,385.0,2653.0,775.0,0,26.7,17,1,0
41,490.0,1254.0,573.0,2,28.2,18,0,0
39,587.0,1865.0,687.0,1,35.7,0,1,0
39,459.0,1937.0,493.0,1,30.5,21,0,0
23,391.0,1886.0,658.0,2,47.0,12,1,0
25,431.0,1767.0,812.0,1,32.1,23,1,0
51,348.0,2578.0,686.0,1,27.6,3,0,0
54,384.0,1013.0,583.0,1,40.3,17,0,0
57,396.0,2083.0,585.0,0,26.9,11,0,0
39,293.0,2102.0,615.0,1,43.1,3,0,0
58,382.0,2021.0,633.0,1,35.4,25,1,0
40,420.0,1551.0,548.0,1,45.1,3,0,0
49,437.0,2406.0,703.0,2,46.0,4,1,0
41,428.0,2385.0,718.0,0,23.0,18,0,0
54,233.0,1536.0,655.0,1,36.7,8,0,0
33,515.0,1397.0,823.0,2,35.5,6,1,0
36,506.0,1316.0,650.0,1,34.9,24,0,0
60,369.0,1995.0,764.0,2,47.6,6,0,0
23,430.0,1920.0,583.0,1,35.8,11,1,0
50,356.0,1748.0,701.0,1,22.1,9,1,0
31,463.0,2774.0,712.0,2,31.4,19,0,0
23,290.0,1706.0,630.0,0,29.0,20,0,0
32,528.0,1979.0,692.0,1,31.9,12,0,0
34,457.0,1818.0,630.0,2,35.9,22,1,0
31,460.0,2725.0,658.0,1,29.0,5,1,0
35,368.0,1064.0,660.0,2,42.1,8,1,0
39,225.0,1770.0,582.0,1,51.2,18,0,0
30,477.0,2158.0,717.0,0,37.8,23,1,0
60,228.0,1807.0,721.0,0,43.9,15,0,0
49,479.0,1352.0,654.0,2,26.1,25,1,0
24,295.0,1974.0,697.0,1,44.6,10,0,0
41,205.0,1219.0,616.0,1,49.7,3,1,0
27,380.0,2181.0,592.0,1,48.2,24,1,1
48,510.0,1726.0,652.0,1,30.2,0,0,0
23,274.0,1656.0,728.0,1,48.4,20,0,0
50,556.0,2339.0,675.0,1,53.6,11,0,0
59,452.0,1479.0,649.0,2,30.4,3,1,0
24,397.0,1252.0,703.0,1,43.0,4,1,0
37,332.0,1518.0,616.0,2,30.2,5,0,0
51,340.0,2760.0,594.0,1,22.4,13,0,0
23,427.0,1478.0,655.0,0,33.9,0,0,0
38,473.0,2054.0,620.0,0,30.4,7,1,0
33,315.0,2254.0,597.0,0,34.6,14,0,0
56,291.0,1505.0,743.0,1,10.2,11,1,0
22,356.0,1506.0,834.0,2,39.8,18,1,0
36,533.0,1976.0,571.0,0,33.7,22,1,0
47,246.0,1995.0,651.0,3,43.5,6,1,0
58,506.0,2466.0,692.0,1,31.4,8,1,0
42,385.0,1577.0,560.0,1,53.3,10,1,0
52,198.0,1742.0,664.0,1,31.6,22,1,0
46,329.0,3092.0,669.0,2,37.1,7,0,0
44,447.0,1147.0,714.0,2,26.2,3,0,0
45,578.0,1061.0,626.0,2,37.0,9,1,0
59,234.0,1319.0,640.0,3,38.7,19,1,0
49,120.0,2363.0,748.0,2,30.3,9,1,0
42,236.0,1716.0,709.0,2,43.6,7,1,0
39,504.0,1716.0,731.0,3,30.4,13,1,0
57,183.0,1495.0,557.0,2,47.3,3,1,0
56,545.0,2286.0,633.0,0,22.3,19,0,0
30,514.0,1326.0,786.0,1,35.3,25,0,0
59,401.0,1656.0,674.0,0,62.3,2,0,0
51,311.0,1511.0,671.0,1,12.1,2,0,0
55,386.0,778.0,674.0,0,45.5,3,1,0
53,447.0,1699.0,790.0,0,39.2,11,0,0
24,430.0,1875.0,628.0,0,32.9,17,1,0
24,571.0,1574.0,727.0,0,47.0,18,1,0
49,351.0,1787.0,698.0,1,40.3,10,0,0
36,237.0,1798.0,584.0,2,33.0,17,0,0
44,217.0,1844.0,659.0,0,28.6,13,0,0
32,195.0,1457.0,622.0,1,31.8,10,1,0
53,402.0,1433.0,591.0,2,33.5,13,0,0
57,354.0,1920.0,764.0,6,34.2,21,0,0
54,384.0,1280.0,595.0,1,28.0,2,1,0
45,321.0,1810.0,732.0,2,37.5,1,1,0
60,258.0,2587.0,620.0,1,29.5,8,1,0
55,448.0,1884.0,775.0,3,37.4,7,1,0
49,120.0,1133.0,651.0,2,55.1,4,0,0
58,292.0,1976.0,703.0,1,44.5,8,1,0
28,467.0,2244.0,640.0,2,35.6,4,0,0
25,281.0,1566.0,528.0,1,24.2,20,0,0
58,423.0,1774.0,563.0,0,37.4,12,1,0
22,292.0,1531.0,547.0,0,53.9,10,1,0
22,330.0,1706.0,698.0,2,25.9,10,1,0
41,443.0,1620.0,678.0,2,14.1,19,1,0
40,239.0,2083.0,722.0,2,39.2,11,1,0
50,462.0,2596.0,632.0,2,51.4,18,1,0
31,385.0,1924.0,528.0,1,48.1,12,0,0
39,518.0,1252.0,771.0,1,52.6,25,0,0
49,403.0,2962.0,749.0,1,23.1,8,0,0
56,262.0,2145.0,706.0,5,32.0,3,0,0
52,570.0,2230.0,758.0,2,39.7,6,0,0
48,272.0,1873.0,673.0,0,12.9,4,1,0
32,355.0,1998.0,699.0,2,35.7,6,1,0
59,485.0,1756.0,631.0,3,30.7,7,0,0
26,173.0,2280.0,605.0,1,33.5,13,0,0
29,538.0,1699.0,570.0,1,38.7,23,1,0
55,253.0,2106.0,627.0,0,32.6,9,1,0
33,330.0,2307.0,866.0,0,25.1,5,1,1
59,412.0,2423.0,574.0,2,43.1,4,1,0
22,375.0,2333.0,614.0,4,25.0,14,1,0
52,467.0,1470.0,688.0,0,34.9,15,1,0
25,204.0,2561.0,848.0,0,27.7,1,0,0
26,460.0,2179.0,607.0,1,42.8,14,0,0
51,469.0,2028.0,636.0,1,20.3,7,0,0
45,493.0,2077.0,727.0,0,35.0,20,1,0
24,205.0,1833.0,723.0,0,39.1,23,1,0
32,218.0,1704.0,631.0,2,38.8,21,1,0
25,342.0,1745.0,622.0,3,46.7,23,0,0
47,230.0,2441.0,711.0,0,44.3,12,1,0
48,182.0,1934.0,659.0,3,40.5,16,0,0
48,338.0,2018.0,700.0,0,16.1,14,1,0
27,406.0,1925.0,668.0,1,41.8,24,1,0
36,688.0,1619.0,705.0,2,48.1,13,1,0
51,440.0,998.0,712.0,1,28.2,24,0,0
58,573.0,2223.0,544.0,0,47.6,18,1,0
58,375.0,2178.0,648.0,2,45.0,12,1,0
58,442.0,1895.0,703.0,0,29.0,20,1,0
56,364.0,1442.0,737.0,2,30.7,6,0,0
44,675.0,2665.0,657.0,1,26.4,7,1,0
27,305.0,1757.0,551.0,2,46.6,6,0,0
25,320.0,2004.0,767.0,1,29.2,18,1,0
39,468.0,1605.0,740.0,0,29.3,14,1,0
30,403.0,1333.0,687.0,1,33.7,6,1,0
50,333.0,2148.0,647.0,1,24.7,16,1,0
34,486.0,1270.0,722.0,1,40.9,20,0,0
38,375.0,1996.0,648.0,0,33.0,24,0,0
53,375.0,1997.0,741.0,1,47.0,17,0,0
43,405.0,1430.0,806.0,2,44.5,18,1,0
25,189.0,1356.0,646.0,1,52.3,24,1,0
26,205.0,1576.0,735.0,0,20.3,2,0,0
58,500.0,1636.0,634.0,3,23.2,23,1,0
34,306.0,1258.0,752.0,3,36.0,21,0,0
55,365.0,1427.0,663.0,0,37.2,6,0,0
43,557.0,1932.0,781.0,2,33.1,20,0,0
44,370.0,2736.0,661.0,1,52.4,9,1,0
24,357.0,2323.0,617.0,0,32.0,6,0,0
55,479.0,1967.0,657.0,1,40.7,25,1,0
53,314.0,2374.0,664.0,1,39.4,10,1,0
42,512.0,2385.0,697.0,2,29.9,25,1,0
42,476.0,1772.0,657.0,1,40.7,2,1,0
32,581.0,2008.0,697.0,2,36.0,20,0,0
60,304.0,2311.0,698.0,0,48.4,21,0,0
25,530.0,2368.0,650.0,2,47.6,8,0,0
22,441.0,2372.0,703.0,0,10.8,3,0,0
49,234.0,1469.0,639.0,0,20.6,7,1,0
45,120.0,2394.0,820.0,3,34.5,23,0,1
56,292.0,2680.0,701.0,1,44.6,25,1,0
34,412.0,2527.0,723.0,1,37.2,21,0,0
55,428.0,1444.0,666.0,1,40.1,11,0,0
32,374.0,1338.0,630.0,2,63.9,7,1,0
57,374.0,2095.0,739.0,2,29.8,14,0,0
38,366.0,2519.0,703.0,1,40.4,13,1,0
56,493.0,1995.0,497.0,0,37.6,4,0,0
39,222.0,1801.0,815.0,3,44.6,16,0,0
43,410.0,1862.0,732.0,0,45.5,19,0,0
45,289.0,2329.0,653.0,1,41.6,10,1,0
40,280.0,1765.0,722.0,2,50.0,21,0,0
58,509.0,2102.0,710.0,0,49.4,14,0,0
60,272.0,1845.0,715.0,2,40.1,24,1,0
42,365.0,1527.0,619.0,2,34.9,12,1,0
29,595.0,1494.0,685.0,2,38.9,3,1,0
49,472.0,2121.0,701.0,1,19.4,21,1,0
26,330.0,764.0,766.0,0,30.7,12,1,0
38,339.0,2101.0,687.0,2,26.3,25,1,0
58,245.0,1828.0,710.0,1,44.9,12,0,0
57,523.0,2297.0,616.0,2,49.5,10,0,0
40,491.0,2153.0,685.0,1,42.6,4,0,0
48,456.0,1919.0,741.0,2,34.7,24,0,0
55,468.0,1452.0,632.0,3,28.6,25,1,0
32,295.0,1474.0,653.0,5,44.8,13,1,1
33,210.0,1629.0,613.0,0,46.5,21,0,0
42,442.0,2265.0,585.0,1,35.0,2,0,0
32,478.0,2643.0,620.0,0,36.6,17,1,0
60,557.0,2039.0,719.0,0,32.5,2,1,0
49,358.0,1653.0,663.0,0,40.2,5,1,0
26,342.0,1696.0,620.0,0,32.1,25,1,0
38,354.0,1716.0,833.0,1,35.2,7,1,0
41,454.0,2337.0,631.0,0,24.3,23,0,0
33,349.0,1707.0,724.0,2,38.6,20,0,0
27,374.0,1882.0,703.0,0,53.5,16,1,0
38,471.0,2465.0,697.0,0,39.5,0,1,0
40,311.0,1662.0,552.0,1,46.4,6,0,0
47,533.0,2134.0,769.0,3,43.6,17,1,0
53,450.0,2278.0,702.0,0,34.8,3,0,0
27,176.0,1927.0,744.0,1,35.9,9,1,0
57,323.0,2721.0,760.0,2,30.5,4,1,0
59,157.0,2599.0,800.0,2,45.8,7,1,0
32,358.0,2011.0,610.0,0,40.7,25,0,0
54,325.0,1562.0,630.0,1,46.0,24,1,0
45,472.0,1582.0,639.0,0,37.1,12,1,0
44,283.0,1989.0,619.0,0,18.1,16,1,0
36,423.0,1442.0,773.0,1,28.8,24,0,0
48,443.0,2013.0,610.0,2,46.0,20,0,0
32,408.0,2609.0,653.0,1,34.0,3,1,0
38,505.0,1926.0,566.0,3,46.6,9,1,0
35,608.0,1892.0,731.0,1,50.1,20,0,0
48,392.0,2258.0,671.0,2,45.3,24,0,0
39,425.0,2120.0,742.0,0,44.9,7,0,0
49,283.0,1418.0,729.0,1,9.1,9,0,0
25,268.0,1709.0,565.0,0,33.7,12,0,0
28,494.0,2695.0,693.0,1,35.9,11,1,0
56,479.0,2037.0,604.0,1,44.9,20,0,0
30,267.0,1477.0,690.0,2,37.1,12,0,0
29,236.0,1819.0,639.0,0,21.0,9,1,0
38,309.0,1151.0,808.0,1,21.3,20,1,0
38,364.0,1120.0,866.0,0,31.2,0,0,0
54,335.0,2313.0,663.0,1,62.9,8,1,0
53,398.0,1898.0,687.0,2,38.8,2,0,0
29,481.0,2118.0,520.0,3,41.1,16,1,0
40,431.0,2386.0,565.0,2,21.3,20,1,0
59,439.0,2043.0,707.0,3,47.0,9,1,0
24,120.0,2208.0,678.0,1,32.8,18,0,0
26,202.0,2008.0,709.0,1,51.0,5,0,0
34,292.0,2440.0,624.0,2,23.6,6,1,0
52,311.0,2645.0,701.0,0,35.1,10,1,0
37,472.0,1984.0,503.0,1,30.9,15,1,0
53,283.0,1966.0,637.0,1,42.4,3,1,0
43,453.0,2034.0,713.0,2,45.8,3,1,0
50,294.0,1856.0,799.0,1,29.7,17,1,0
43,248.0,1732.0,672.0,0,44.1,17,0,0
24,253.0,2340.0,721.0,1,50.2,6,0,1
31,628.0,1732.0,633.0,4,45.8,10,1,0
42,291.0,1708.0,711.0,1,30.3,4,0,0
37,456.0,2277.0,645.0,2,31.8,20,1,0
33,209.0,2310.0,817.0,0,33.9,17,1,0
23,536.0,2880.0,657.0,1,45.5,6,0,0
45,418.0,2412.0,668.0,0,40.3,1,1,0
56,410.0,2247.0,734.0,1,23.4,4,1,0
51,426.0,2308.0,715.0,2,35.8,4,1,0
51,438.0,1838.0,654.0,0,52.4,18,0,0
56,469.0,2136.0,709.0,0,45.9,1,0,1
40,314.0,2156.0,606.0,2,30.0,18,1,0
29,308.0,1672.0,696.0,1,20.6,4,0,0
47,385.0,1879.0,718.0,1,31.0,11,1,0
28,455.0,2300.0,650.0,2,36.0,12,0,0
51,373.0,1892.0,654.0,1,31.9,21,0,0
28,465.0,2157.0,636.0,1,26.2,19,0,0
24,448.0,2277.0,579.0,0,41.9,6,0,0
22,356.0,2257.0,709.0,1,12.1,1,0,0
57,188.0,2627.0,647.0,2,47.2,21,0,0
46,325.0,1656.0,719.0,1,43.5,13,0,0
58,572.0,2590.0,667.0,0,40.3,24,1,0
22,417.0,2099.0,723.0,1,42.0,25,1,0
36,310.0,2250.0,560.0,1,33.2,4,1,0
58,408.0,2193.0,600.0,0,35.7,19,1,0
34,454.0,2171.0,621.0,1,50.7,24,1,0
29,310.0,1632.0,764.0,3,34.5,21,1,0
26,516.0,2235.0,708.0,1,39.8,11,1,0
30,435.0,1296.0,662.0,3,41.3,3,0,0
22,259.0,2780.0,647.0,1,37.1,16,0,0
57,474.0,2060.0,722.0,1,33.9,15,1,0
56,335.0,2387.0,639.0,1,18.5,24,1,0
23,360.0,2186.0,731.0,3,44.2,9,1,0
44,268.0,1915.0,665.0,2,46.8,2,0,0
30,449.0,1673.0,771.0,1,36.7,21,1,1
55,364.0,1593.0,614.0,4,48.4,0,0,1
35,454.0,2227.0,671.0,2,39.8,5,0,0
25,319.0,2205.0,616.0,0,16.4,2,0,0
51,307.0,2135.0,794.0,1,25.5,18,1,0
52,298.0,1851.0,681.0,3,31.1,6,1,0
59,424.0,2074.0,609.0,2,29.9,8,0,0
