customer_id,age,gender,region,device_type,subscription_type,payment_method,marketing_channel,tenure_months,monthly_fee,avg_watch_hours,weekly_login_days,num_devices_registered,num_profiles,support_tickets_6m,payment_failures_3m,days_since_last_login,used_discount,auto_renew,price_increase_recent,multi_service_user,satisfaction_score,churn
4660,29,Male,Daegu,iOS,Basic,CreditCard,Ads,15,8633.0,41.6,2.6,5,5,0,1,2,0,1,1,0,2.8,0
4661,54,Female,Busan,Android,Basic,CreditCard,Organic,15,9179.0,25.1,7.0,2,5,1,0,2,0,1,0,1,3.0,0
4662,35,Male,Other,Android,Basic,BankTransfer,Ads,17,7934.0,10.4,5.6,1,4,0,1,2,0,1,0,0,2.2,0
4663,32,Male,Incheon,iOS,Basic,BankTransfer,Referral,12,10001.0,33.8,5.3,4,4,0,1,2,1,0,0,1,4.1,0
4664,33,Female,Other,Android,Basic,MobilePay,Referral,15,7256.0,10.7,3.2,2,3,1,1,21,0,1,0,0,2.2,0
4665,46,Female,Other,Android,Standard,CreditCard,SNS,4,14161.0,5.7,4.6,2,3,1,0,26,1,1,0,0,4.9,0
4666,36,Female,Daejeon,iOS,Standard,BankTransfer,SNS,7,,38.3,6.5,1,4,1,0,8,0,0,0,0,3.1,0
4667,31,Male,Incheon,iOS,Standard,CreditCard,Referral,30,13194.0,,5.3,1,4,0,0,3,1,1,0,0,2.3,0
4668,56,Male,Incheon,iOS,Premium,KakaoPay,Referral,25,21117.0,25.0,2.6,3,3,1,1,1,1,0,0,1,3.0,0
4669,29,Female,Daegu,Tablet,Premium,KakaoPay,Organic,22,18204.0,16.7,3.4,2,2,1,0,1,0,0,1,0,3.0,0
4670,38,Female,Busan,iOS,Basic,BankTransfer,Ads,15,10845.0,26.8,3.5,1,3,0,0,6,0,0,0,0,3.2,0
4671,45,Male,Other,iOS,Standard,CreditCard,Ads,19,66105.0,,3.2,3,3,0,0,39,1,1,0,1,3.3,0
4672,20,Male,Other,Android,Standard,KakaoPay,Ads,18,13650.0,13.8,4.8,1,5,0,0,3,0,1,0,0,3.0,0
4673,43,Female,Other,iOS,Premium,MobilePay,Affiliate,35,,32.1,3.1,2,3,0,3,47,1,0,0,1,3.2,0
4674,26,Female,Incheon,Android,Premium,CreditCard,Ads,30,16789.0,38.8,6.1,2,4,1,0,0,0,1,1,0,1.7,0
4675,47,Female,Seoul,iOS,Standard,BankTransfer,Ads,16,14335.0,9.9,6.3,4,2,2,1,31,1,1,1,0,,0
4676,27,Female,Daejeon,Android,Standard,CreditCard,Organic,41,13415.0,58.9,4.3,3,4,0,1,6,0,0,1,0,3.0,0
4677,46,Female,Busan,Android,Basic,,Organic,5,8804.0,35.9,3.1,2,1,1,0,13,0,1,0,0,3.7,0
4678,50,Male,Other,iOS,Basic,CreditCard,Ads,31,6601.0,14.2,4.6,4,2,1,2,2,0,1,0,1,3.7,0
4679,47,Male,Other,iOS,Standard,MobilePay,Organic,35,15987.0,20.5,2.3,5,4,0,0,1,0,0,0,0,3.4,0
4680,41,Female,Seoul,Android,Basic,CreditCard,Organic,20,11735.0,18.7,3.4,2,1,2,0,24,0,0,1,0,4.5,0
4681,35,Female,Gwangju,Android,Basic,CreditCard,Affiliate,12,5939.0,24.8,3.8,2,6,0,0,30,1,1,0,0,2.4,0
4682,32,Female,Daejeon,iOS,Premium,CreditCard,Ads,36,19227.0,20.5,4.3,6,2,1,1,2,1,0,0,0,1.8,0
4683,54,Female,Daegu,Web,Premium,CreditCard,SNS,10,19270.0,11.6,3.2,1,2,1,1,3,0,0,1,1,2.2,1
4684,30,Female,Daegu,Android,Basic,MobilePay,Organic,21,11146.0,49.3,4.5,1,2,0,0,2,0,1,0,0,4.3,0
4685,27,Female,Seoul,iOS,Premium,BankTransfer,SNS,32,17720.0,23.9,5.1,4,3,3,2,0,0,0,0,0,2.5,0
4686,45,Male,Seoul,Android,Premium,CreditCard,Referral,14,21585.0,15.0,4.2,4,3,1,0,0,0,1,0,0,3.0,0
4687,29,Male,Other,Android,Standard,CreditCard,Referral,40,12253.0,57.4,4.6,6,3,0,0,0,0,1,1,0,3.3,0
4688,28,Male,Seoul,iOS,Basic,,SNS,27,8918.0,,4.1,3,4,1,0,16,1,1,1,0,2.4,0
4689,22,Female,Other,Android,Premium,KakaoPay,Referral,6,20881.0,23.9,5.7,5,6,0,0,19,0,0,0,0,3.6,0
4690,33,Male,Daegu,iOS,Basic,BankTransfer,Organic,18,9614.0,13.1,7.0,1,5,0,0,4,0,1,0,0,3.2,0
4691,37,Female,Other,Web,Premium,,SNS,19,19087.0,10.5,2.5,5,3,0,1,8,0,0,1,0,2.9,0
4692,41,Female,Other,iOS,Basic,BankTransfer,SNS,23,9365.0,24.4,4.5,4,6,2,1,1,1,1,0,1,2.7,0
4693,48,Female,Gwangju,Web,Standard,CreditCard,Ads,19,15163.0,40.8,3.5,4,4,0,0,23,0,1,0,0,2.5,0
4694,44,Male,Incheon,iOS,Basic,CreditCard,Organic,28,8880.0,3.6,4.1,5,2,1,1,2,1,0,0,1,4.3,0
4695,36,Male,Incheon,Web,Standard,BankTransfer,SNS,11,14031.0,13.7,3.7,4,4,1,0,5,1,1,0,1,2.7,0
4696,36,Male,Seoul,Android,Standard,CreditCard,Ads,12,15421.0,2.4,3.0,2,4,1,0,3,1,0,0,0,3.6,0
4697,44,Male,Seoul,iOS,Basic,KakaoPay,Ads,24,9108.0,32.1,4.5,4,2,1,1,35,0,1,0,1,2.2,0
4698,52,Male,Daegu,iOS,Standard,MobilePay,SNS,11,12822.0,13.8,6.3,2,2,1,0,23,0,1,1,1,2.1,1
4699,39,Male,Other,Web,Premium,CreditCard,Organic,19,20290.0,13.4,3.1,1,2,0,0,19,0,1,0,0,4.6,0
4700,33,Female,Busan,Android,Premium,KakaoPay,Organic,19,21183.0,20.0,3.0,2,3,3,0,8,1,0,0,0,3.0,0
4701,27,Male,Incheon,Android,Premium,CreditCard,Referral,13,21168.0,20.6,1.8,7,5,0,0,1,0,0,1,1,3.2,0
4702,22,Male,Daegu,Tablet,Standard,BankTransfer,Organic,13,72735.0,22.9,2.8,3,2,1,1,1,0,1,1,1,3.3,0
4703,45,Female,Other,Android,Standard,BankTransfer,Ads,32,15863.0,12.5,6.3,4,5,2,0,7,0,0,0,1,2.6,0
4704,44,Female,Seoul,Android,Basic,BankTransfer,Organic,26,9209.0,9.4,7.0,3,1,0,1,17,0,0,1,0,,0
4705,44,Female,Seoul,iOS,Standard,,Affiliate,10,12805.0,8.4,6.6,4,3,2,1,10,0,1,1,1,3.5,0
4706,37,Female,Other,iOS,Basic,KakaoPay,Organic,42,7337.0,3.0,4.9,7,4,1,0,9,0,1,1,1,3.2,0
4707,53,Female,Seoul,Web,Basic,CreditCard,SNS,55,,10.8,4.5,3,3,2,0,14,1,1,0,0,4.8,0
4708,33,Female,Gwangju,iOS,Basic,BankTransfer,Affiliate,21,,44.3,5.8,1,2,0,0,4,0,1,0,0,3.3,0
4709,49,Female,Gwangju,iOS,Standard,MobilePay,Organic,46,14200.0,13.6,4.0,1,1,0,0,0,1,0,0,0,,0
4710,38,Male,Incheon,Android,Basic,KakaoPay,Affiliate,36,10740.0,26.7,4.5,4,3,1,0,20,1,1,0,1,5.0,0
4711,31,Female,Incheon,iOS,Basic,BankTransfer,Ads,16,9793.0,11.9,1.1,5,3,2,0,12,0,1,1,0,3.5,0
4712,45,Male,Other,Android,Basic,MobilePay,Ads,57,9508.0,24.0,7.0,2,5,2,0,16,1,1,1,0,2.6,0
4713,43,Female,Seoul,Android,Basic,CreditCard,Organic,39,8326.0,43.6,4.9,2,2,1,0,5,0,1,1,0,4.3,0
4714,42,Male,Seoul,Tablet,Premium,MobilePay,Referral,36,21130.0,18.3,6.5,1,4,0,0,6,0,1,1,0,4.8,0
4715,39,Female,Daegu,Android,Standard,MobilePay,Affiliate,27,17132.0,10.7,2.9,5,3,0,0,15,1,0,0,0,4.5,0
4716,38,Female,Incheon,iOS,Standard,CreditCard,Referral,26,13023.0,9.9,4.4,4,4,1,2,24,0,0,0,0,3.4,0
4717,64,Male,Daegu,Web,Basic,CreditCard,Referral,51,,28.4,4.0,7,1,3,0,29,0,1,0,0,3.7,0
4718,51,Female,Other,Android,Standard,,SNS,15,12489.0,17.1,1.7,2,3,2,1,2,1,1,0,0,2.7,0
4719,46,Male,Other,Android,Standard,CreditCard,Ads,7,15970.0,,4.7,4,3,1,0,23,0,1,1,0,2.5,0
4720,39,Male,Seoul,iOS,Basic,BankTransfer,SNS,33,9909.0,10.0,5.3,3,6,2,0,6,0,1,0,1,2.0,0
4721,49,Male,Busan,Android,Premium,KakaoPay,Ads,19,19152.0,17.6,6.2,5,3,0,0,2,0,1,1,0,2.9,0
4722,44,Female,Seoul,Web,Premium,BankTransfer,Referral,12,20024.0,12.8,5.2,6,3,1,0,10,1,1,0,0,4.9,0
4723,38,Female,Other,Android,Premium,BankTransfer,Organic,41,16109.0,23.0,4.8,3,2,1,1,43,0,1,0,0,3.7,0
4724,35,Female,Incheon,Tablet,Basic,KakaoPay,Referral,10,11062.0,37.7,3.3,4,1,1,0,9,0,1,0,0,3.1,0
4725,37,Female,Incheon,Web,Premium,BankTransfer,Ads,5,20267.0,14.9,3.2,5,1,2,1,0,0,1,0,0,4.1,1
4726,18,Female,Other,Web,Basic,CreditCard,Organic,19,10018.0,18.2,5.8,5,2,0,1,12,0,1,0,1,3.1,0
4727,40,Female,Daegu,Android,Standard,MobilePay,Organic,43,12825.0,39.9,6.3,6,3,2,1,7,1,1,0,1,3.1,0
4728,33,Male,Seoul,Android,Premium,BankTransfer,Ads,22,16830.0,11.9,5.6,4,3,0,0,5,0,0,0,0,2.8,0
4729,56,Male,Incheon,Android,Basic,KakaoPay,Referral,33,9241.0,17.3,2.9,2,2,0,1,0,1,0,0,1,2.4,0
4730,38,Male,Gwangju,iOS,Basic,KakaoPay,Referral,29,9631.0,17.1,4.9,3,1,0,0,6,0,0,0,0,2.2,0
4731,25,Female,Daejeon,Android,Basic,KakaoPay,Ads,9,9205.0,17.5,2.0,4,2,1,0,24,1,0,0,0,1.5,0
4732,37,Male,Gwangju,Web,Standard,CreditCard,SNS,25,14876.0,17.1,6.6,6,2,0,0,5,1,1,0,0,4.5,0
4733,26,Male,Seoul,iOS,Standard,CreditCard,Organic,33,12197.0,24.3,2.1,2,5,2,0,61,0,0,0,0,3.8,0
4734,43,Female,Busan,iOS,Standard,BankTransfer,Organic,35,12178.0,24.8,3.0,3,3,0,1,29,0,1,0,0,,0
4735,41,Male,Daejeon,iOS,Standard,CreditCard,Organic,34,12313.0,15.6,6.8,1,4,1,1,4,0,1,0,0,3.7,0
4736,49,Female,Other,iOS,Premium,BankTransfer,Organic,52,17019.0,18.6,5.2,5,2,2,0,14,0,1,0,0,3.9,0
4737,29,Male,Seoul,Android,Premium,,Affiliate,15,18251.0,17.1,3.0,3,5,1,0,15,1,0,0,0,2.5,0
4738,38,Male,Seoul,Android,Basic,BankTransfer,Ads,31,8590.0,3.2,4.4,4,3,0,0,27,0,1,1,0,3.8,0
4739,23,Male,Gwangju,iOS,Basic,BankTransfer,Referral,6,9200.0,29.1,7.0,3,1,1,0,11,1,1,0,0,3.2,0
4740,46,Male,Daegu,iOS,Premium,MobilePay,Affiliate,22,20615.0,8.1,4.0,2,4,1,0,1,0,0,0,0,3.2,0
4741,44,Female,Seoul,Android,Standard,MobilePay,Ads,16,14054.0,7.1,4.0,2,2,1,1,0,1,0,0,0,3.2,0
4742,43,Male,Daegu,Web,Standard,MobilePay,Ads,31,11354.0,11.1,2.4,4,3,2,2,18,0,1,0,0,2.1,1
4743,38,Male,Other,Web,Premium,MobilePay,Ads,9,20448.0,11.6,4.1,4,3,0,0,6,0,1,0,1,3.9,0
4744,43,Female,Gwangju,Android,Standard,KakaoPay,Referral,37,,54.4,4.3,6,3,2,0,7,1,1,0,0,2.9,0
4745,56,Female,Incheon,iOS,Standard,CreditCard,Ads,17,10352.0,11.4,5.9,4,2,2,0,18,1,1,1,0,3.2,0
4746,35,Female,Other,Android,Basic,KakaoPay,Ads,45,,9.9,4.6,4,2,1,1,15,0,1,0,0,4.1,0
4747,40,Female,Seoul,Android,Premium,CreditCard,Referral,10,20819.0,14.9,4.9,3,2,2,0,4,0,1,0,0,4.7,0
4748,26,Female,Incheon,Web,Basic,BankTransfer,SNS,32,10636.0,52.8,5.4,2,3,0,0,14,0,1,0,0,3.4,0
4749,28,Male,Daegu,Tablet,Basic,,Affiliate,26,9326.0,21.1,5.6,3,2,1,0,19,0,1,0,1,1.6,0
4750,39,Female,Daegu,iOS,Premium,BankTransfer,Ads,13,21656.0,13.9,4.1,4,3,3,0,18,0,1,0,1,3.2,0
4751,50,Female,Other,Web,Standard,CreditCard,Referral,22,11074.0,13.1,3.9,5,1,1,0,47,0,1,0,0,2.8,0
4752,35,Male,Busan,iOS,Standard,BankTransfer,Ads,7,12958.0,,5.1,2,4,0,1,1,0,0,0,0,3.8,0
4753,35,Male,Seoul,iOS,Standard,KakaoPay,Ads,21,14865.0,38.7,5.8,2,6,0,0,0,1,1,1,0,3.1,0
4754,34,Male,Other,iOS,Basic,CreditCard,Affiliate,26,8993.0,25.2,6.1,1,3,2,1,0,0,1,1,0,4.4,0
4755,32,Male,Seoul,Android,Standard,,SNS,46,14254.0,22.4,3.5,2,2,0,0,1,0,0,1,0,3.4,0
4756,41,Male,Busan,Android,Standard,MobilePay,Organic,16,,7.3,3.3,5,3,21,4,15,0,1,0,0,2.6,1
4757,22,Male,Daegu,iOS,Basic,KakaoPay,Organic,39,10072.0,12.4,7.0,3,3,1,0,13,0,1,0,1,3.0,0
4758,52,Female,Other,iOS,Standard,CreditCard,Referral,46,16399.0,23.4,5.4,2,4,1,1,16,0,1,0,0,3.5,1
4759,31,Female,Daegu,iOS,Basic,BankTransfer,Referral,11,,24.2,3.2,3,1,0,0,15,1,0,1,0,4.3,0
4760,46,Female,Incheon,iOS,Standard,CreditCard,Referral,19,14420.0,10.7,6.3,3,4,3,0,6,1,1,1,0,3.4,0
4761,24,Female,Daegu,Android,Standard,BankTransfer,Organic,34,12136.0,11.2,0.0,4,2,2,1,22,0,1,0,1,3.3,0
4762,45,Male,Other,Android,Standard,CreditCard,Referral,27,12840.0,16.9,4.4,2,3,0,2,5,0,1,1,0,3.8,0
4763,45,Female,Other,Android,Premium,CreditCard,Ads,36,19293.0,17.9,3.1,5,3,1,1,0,1,0,1,0,2.3,0
4764,42,Female,Seoul,Android,Basic,KakaoPay,Organic,27,8814.0,9.9,2.8,4,2,1,0,4,0,1,0,0,,0
4765,27,Male,Other,Web,Standard,BankTransfer,SNS,22,11765.0,3.7,6.4,1,2,1,0,26,1,1,0,0,3.9,0
4766,41,Male,Other,iOS,Basic,CreditCard,Ads,11,10201.0,32.3,5.1,4,3,0,2,8,0,1,0,0,2.3,0
4767,25,Male,Daejeon,Android,Standard,BankTransfer,SNS,11,12739.0,18.7,3.3,4,1,0,0,20,1,0,1,0,3.7,0
4768,35,Male,Gwangju,iOS,Basic,,Ads,60,8974.0,19.9,7.0,3,5,2,1,8,0,1,0,0,4.0,0
4769,49,Male,Incheon,iOS,Standard,BankTransfer,Referral,7,11618.0,12.8,3.6,2,4,1,0,2,1,1,0,0,3.5,0
4770,47,Male,Gwangju,iOS,Basic,BankTransfer,Affiliate,18,9797.0,11.5,4.7,2,2,2,0,12,1,1,0,0,1.8,1
4771,38,Male,Daejeon,Tablet,Premium,MobilePay,Ads,16,18603.0,36.0,2.9,2,4,2,3,10,0,1,1,1,1.8,1
4772,27,Male,Seoul,iOS,Standard,CreditCard,SNS,14,14398.0,53.3,7.0,2,1,0,0,5,0,0,0,0,4.1,0
4773,45,Female,Busan,Web,Basic,BankTransfer,Ads,20,5717.0,11.0,3.2,3,2,0,1,0,1,1,0,0,4.5,0
4774,38,Male,Seoul,Web,Standard,MobilePay,Organic,10,12360.0,13.8,2.7,6,3,0,0,3,0,1,1,0,2.5,0
4775,18,Male,Other,Android,Standard,BankTransfer,Affiliate,22,14804.0,11.3,4.4,3,2,2,0,4,1,0,0,0,4.4,0
4776,47,Female,Daejeon,Android,Premium,KakaoPay,Ads,29,18892.0,34.1,7.0,1,4,0,1,14,0,1,0,0,3.1,0
4777,38,Female,Incheon,iOS,Standard,BankTransfer,SNS,50,16714.0,8.3,2.0,2,2,1,0,2,0,1,0,0,2.1,0
4778,51,Male,Other,Web,Basic,CreditCard,Affiliate,51,9373.0,12.3,2.7,3,2,2,0,22,1,1,1,0,1.8,0
4779,26,Female,Daejeon,Web,Premium,CreditCard,Organic,60,20589.0,15.5,5.4,3,5,0,0,5,0,0,0,0,,0
4780,18,Male,Other,Web,Basic,BankTransfer,SNS,40,9832.0,19.2,1.9,2,3,0,0,24,0,1,0,0,2.8,0
4781,41,Male,Seoul,iOS,Standard,BankTransfer,Ads,30,12474.0,36.3,6.5,1,1,3,0,40,1,1,1,0,2.2,0
4782,41,Male,Daegu,Web,Standard,CreditCard,Referral,9,13082.0,30.1,4.0,3,3,0,0,21,1,1,0,0,5.0,0
4783,19,Female,Daejeon,iOS,Basic,BankTransfer,Organic,39,9810.0,20.7,4.3,2,1,0,2,44,1,0,1,0,2.0,0
4784,27,Male,Seoul,Android,Premium,CreditCard,Organic,19,19794.0,33.8,3.2,4,3,1,1,7,1,0,0,1,4.6,0
4785,68,Female,Busan,Android,Basic,CreditCard,Organic,15,6911.0,23.9,3.3,4,4,1,1,18,1,1,1,1,4.8,0
4786,35,Male,Incheon,iOS,Basic,BankTransfer,Organic,6,10205.0,33.9,3.3,5,4,1,0,15,1,1,1,0,3.0,0
4787,46,Female,Other,iOS,Basic,KakaoPay,Organic,23,9185.0,38.7,5.6,2,3,1,1,11,0,0,0,1,4.8,1
4788,31,Male,Incheon,iOS,Premium,CreditCard,Ads,10,15558.0,39.1,6.2,2,3,0,0,56,1,1,0,1,4.3,0
4789,18,Male,Incheon,Android,Basic,CreditCard,Referral,9,8253.0,18.5,6.9,2,3,1,0,14,1,1,0,1,3.4,0
4790,36,Female,Incheon,Android,Basic,BankTransfer,Organic,22,9811.0,21.6,4.5,3,3,1,0,5,1,1,1,0,1.7,0
4791,35,Female,Seoul,iOS,Basic,CreditCard,Ads,21,8253.0,15.0,3.7,2,3,0,0,14,1,1,0,0,4.3,0
4792,34,Male,Other,Tablet,Basic,CreditCard,Ads,22,,22.9,3.3,6,3,1,0,13,1,0,0,0,,0
4793,37,Female,Busan,Tablet,Standard,KakaoPay,Ads,27,14611.0,16.6,1.7,1,4,1,0,3,0,1,0,0,2.1,0
4794,41,Female,Daegu,iOS,Basic,MobilePay,Ads,14,8171.0,44.1,1.3,4,4,0,0,17,1,1,0,1,2.5,0
4795,36,Male,Seoul,Web,Basic,MobilePay,Ads,10,9809.0,18.8,4.1,5,1,0,0,5,1,0,0,1,3.1,0
4796,24,Female,Incheon,Android,Basic,CreditCard,Organic,16,,27.0,4.3,3,3,0,0,8,1,0,0,0,2.9,0
4797,43,Female,Other,Web,Standard,CreditCard,Ads,46,14702.0,14.7,3.7,4,4,0,0,0,0,1,0,0,3.5,0
4798,18,Male,Other,iOS,Basic,BankTransfer,Organic,10,10364.0,30.4,4.6,4,3,1,0,2,1,1,1,0,1.8,0
4799,18,Male,Busan,Web,Standard,MobilePay,Organic,18,13757.0,11.6,7.0,4,1,1,0,16,0,1,0,0,3.6,0
4800,46,Female,Seoul,Android,Basic,BankTransfer,Organic,15,9004.0,18.1,4.3,2,6,0,1,10,1,0,0,1,4.4,0
4801,44,Male,Busan,Web,Premium,CreditCard,SNS,31,17104.0,17.1,5.7,3,2,0,1,0,0,0,0,0,3.5,0
4802,37,Male,Busan,iOS,Basic,BankTransfer,Ads,8,10137.0,16.9,4.7,5,3,2,0,15,0,0,0,0,4.4,0
4803,23,Male,Gwangju,Android,Standard,CreditCard,SNS,32,13685.0,9.8,3.2,3,3,0,1,2,0,1,1,1,2.7,0
4804,30,Female,Incheon,Android,Premium,KakaoPay,Organic,24,21052.0,35.0,3.3,2,3,0,0,52,0,1,0,0,2.3,0
4805,35,Male,Other,Android,Premium,BankTransfer,Organic,30,20011.0,25.7,3.6,4,2,2,1,21,1,1,1,1,2.8,0
4806,20,Female,Daejeon,iOS,Standard,CreditCard,Referral,13,15626.0,1.6,7.0,5,3,0,0,28,1,1,0,0,2.9,0
4807,30,Male,Busan,Android,Basic,KakaoPay,Ads,23,10055.0,29.7,3.9,2,4,2,0,20,0,1,1,0,1.7,0
4808,45,Male,Other,iOS,Basic,,Ads,32,10157.0,28.3,7.0,4,4,0,0,44,1,1,1,0,3.6,0
4809,54,Female,Other,Web,Basic,BankTransfer,SNS,37,,7.7,3.7,3,2,0,0,5,1,1,1,0,3.7,0
4810,33,Female,Daegu,Tablet,Premium,,Organic,4,18427.0,27.3,4.4,6,3,0,0,8,1,1,1,0,2.9,0
4811,46,Male,Other,Android,Basic,CreditCard,Referral,25,8955.0,,3.9,3,1,0,1,3,1,0,0,0,3.9,0
4812,18,Male,Other,Android,Standard,CreditCard,SNS,14,12895.0,12.2,3.8,4,2,1,1,21,0,0,1,1,3.4,0
4813,45,Male,Daegu,Android,Standard,BankTransfer,Organic,22,14305.0,19.7,4.1,5,6,1,1,22,0,0,0,0,2.9,0
4814,29,Female,Other,Android,Premium,MobilePay,Ads,23,16248.0,31.2,4.1,3,4,0,0,11,1,1,1,0,3.7,0
4815,41,Male,Gwangju,Web,Standard,BankTransfer,Affiliate,18,14016.0,,5.6,2,4,1,0,28,0,1,0,0,3.9,0
4816,35,Female,Daegu,iOS,Basic,BankTransfer,Ads,45,9240.0,22.7,1.3,6,3,1,1,11,1,0,0,1,4.4,0
4817,53,Female,Busan,iOS,Standard,BankTransfer,Ads,39,13732.0,12.5,7.0,4,5,0,0,11,0,1,0,1,4.0,0
4818,28,Male,Other,Android,Basic,MobilePay,Referral,50,,19.3,5.7,4,2,1,0,18,1,1,0,1,4.7,0
4819,45,Male,Seoul,Web,Standard,MobilePay,Ads,9,11566.0,33.0,1.4,2,2,2,0,3,0,1,0,1,3.7,0
4820,35,Male,Incheon,Tablet,Premium,CreditCard,Referral,14,17635.0,26.9,3.7,3,2,0,3,18,1,0,1,0,5.0,0
4821,36,Male,Daegu,iOS,Premium,KakaoPay,Organic,9,18896.0,11.3,4.8,4,2,2,0,37,0,1,0,1,,0
4822,36,Female,Daegu,Tablet,Basic,CreditCard,Organic,30,8893.0,27.8,2.5,5,6,1,0,13,0,1,0,0,3.6,0
4823,29,Female,Gwangju,Android,Basic,BankTransfer,Organic,10,8783.0,16.7,0.7,3,4,1,1,4,0,1,0,0,3.0,0
4824,38,Female,Daegu,Android,Standard,KakaoPay,Organic,24,13479.0,12.2,4.5,3,5,3,0,20,0,1,0,0,4.0,0
4825,37,Male,Busan,Tablet,Standard,MobilePay,Organic,16,12153.0,13.1,5.5,4,1,0,0,24,1,0,0,0,3.1,0
4826,41,Female,Other,iOS,Basic,MobilePay,Referral,16,9235.0,4.0,4.0,1,4,1,0,6,1,1,0,0,2.4,0
4827,39,Male,Gwangju,Android,Standard,CreditCard,SNS,5,53230.0,22.3,6.6,2,2,0,0,16,0,1,0,0,3.5,0
4828,47,Male,Other,Android,Basic,BankTransfer,Organic,60,10400.0,15.7,5.1,2,3,0,0,0,0,1,0,1,4.3,0
4829,48,Female,Busan,iOS,Standard,KakaoPay,Organic,22,13002.0,13.8,2.1,4,1,1,0,31,0,1,0,0,2.7,0
4830,26,Female,Gwangju,iOS,Premium,CreditCard,Ads,15,21667.0,8.9,1.8,3,2,0,2,34,1,0,0,0,,0
4831,48,Male,Daejeon,Web,Standard,CreditCard,Organic,36,13258.0,20.7,3.2,3,2,0,0,29,0,1,0,0,2.6,0
4832,25,Female,Incheon,Android,Basic,CreditCard,Ads,55,9494.0,13.7,6.7,2,5,2,0,54,0,1,1,0,4.7,1
4833,44,Female,Other,iOS,Premium,CreditCard,Ads,49,22067.0,21.1,3.2,2,2,1,3,1,0,0,0,0,4.4,0
4834,45,Female,Seoul,iOS,Basic,BankTransfer,Organic,60,,37.5,0.4,5,1,1,0,13,0,1,0,1,2.5,0
4835,18,Male,Daegu,iOS,Basic,,SNS,27,8166.0,11.3,3.4,1,4,0,0,0,0,1,0,0,3.4,0
4836,39,Female,Gwangju,iOS,Basic,BankTransfer,Organic,44,10150.0,7.0,4.5,5,3,2,0,14,1,0,0,0,3.5,0
4837,33,Female,Daegu,iOS,Basic,CreditCard,SNS,20,9372.0,24.6,4.6,3,2,1,1,0,0,0,1,0,1.7,0
4838,30,Female,Gwangju,Android,Basic,BankTransfer,Ads,46,7632.0,20.9,7.0,1,2,1,0,7,0,1,0,0,3.3,0
4839,53,Female,Seoul,iOS,Standard,CreditCard,Organic,42,11408.0,7.3,4.1,5,4,0,0,6,1,1,0,0,5.0,0
4840,31,Female,Daejeon,Android,Standard,BankTransfer,Organic,24,12367.0,10.1,3.3,4,2,2,0,17,1,1,0,1,3.8,0
4841,29,Male,Busan,Android,Standard,MobilePay,Ads,8,15790.0,31.6,3.1,2,6,1,0,14,0,0,0,0,1.9,0
4842,39,Male,Incheon,Android,Premium,MobilePay,Ads,17,19267.0,21.3,6.9,1,3,1,0,5,1,1,1,0,2.6,0
4843,46,Male,Busan,Android,Premium,MobilePay,SNS,27,18897.0,26.3,4.2,4,2,2,0,3,1,1,0,0,1.5,0
4844,36,Male,Incheon,iOS,Basic,KakaoPay,Organic,14,10477.0,44.3,4.4,3,2,0,1,0,0,0,0,0,3.0,0
4845,51,Male,Gwangju,Android,Basic,KakaoPay,Affiliate,35,11185.0,6.9,1.7,7,2,0,0,4,1,0,1,0,3.3,0
4846,44,Female,Other,iOS,Standard,KakaoPay,Organic,25,13576.0,8.1,3.9,2,4,2,1,0,0,1,0,0,5.0,0
4847,18,Male,Incheon,Tablet,Standard,CreditCard,SNS,21,14521.0,14.1,3.6,5,2,0,2,13,1,0,0,1,4.0,0
4848,32,Female,Busan,Android,Basic,BankTransfer,Ads,15,9836.0,,4.9,1,2,0,0,22,0,0,1,1,2.5,0
4849,32,Female,Incheon,Android,Standard,CreditCard,SNS,9,15200.0,13.4,0.3,5,3,0,0,26,0,1,0,0,2.4,1
4850,43,Male,Daejeon,iOS,Standard,MobilePay,Ads,14,13360.0,10.1,5.2,3,1,0,0,13,0,0,0,1,4.5,0
4851,18,Female,Busan,Android,Premium,MobilePay,Organic,4,,35.4,6.8,4,2,1,0,25,0,1,0,1,3.7,0
4852,66,Male,Incheon,iOS,Standard,CreditCard,Ads,16,,24.2,3.5,3,2,1,0,4,0,1,0,0,3.3,0
4853,44,Female,Daegu,Android,Standard,BankTransfer,Organic,34,14063.0,28.6,2.3,2,4,0,0,6,1,0,0,0,3.5,0
4854,40,Female,Busan,Android,Standard,KakaoPay,Organic,34,12137.0,21.3,6.0,6,3,1,0,4,1,0,0,1,3.6,0
4855,51,Male,Seoul,Web,Basic,BankTransfer,SNS,21,8358.0,5.0,1.9,4,2,1,0,3,1,1,0,0,3.7,0
4856,64,Male,Seoul,Android,Standard,CreditCard,Referral,30,15748.0,5.6,6.1,3,4,0,0,8,0,1,0,0,2.5,0
4857,48,Male,Busan,Android,Standard,CreditCard,Affiliate,59,12960.0,21.4,6.8,4,2,1,0,0,0,0,0,0,5.0,0
4858,48,Female,Seoul,Android,Basic,MobilePay,Affiliate,18,9011.0,5.9,4.5,6,2,1,0,0,1,1,0,1,4.4,0
4859,39,Female,Daegu,Android,Standard,CreditCard,Organic,11,13150.0,12.1,4.9,4,3,3,0,45,1,0,0,0,2.6,0
4860,36,Male,Seoul,Android,Basic,BankTransfer,SNS,31,9152.0,49.7,4.5,3,1,0,0,10,0,1,0,0,2.2,0
