age,income,loan_amount,credit_score,late_payments,debt_ratio,employment_years,married,default
34,291.0,2579.0,764.0,1,34.6,22.0,1,0
53,374.0,2046.0,740.0,2,51.1,18.0,1,0
54,439.0,2386.0,658.0,3,50.6,25.0,0,1
44,398.0,1887.0,803.0,1,47.2,16.0,0,0
43,426.0,2232.0,823.0,3,54.5,22.0,0,0
31,269.0,2538.0,723.0,4,29.7,20.0,0,0
37,309.0,27000.0,553.0,1,36.6,0.0,0,1
34,311.0,1814.0,520.0,2,42.9,8.0,1,1
63,347.0,2308.0,781.0,3,34.5,24.0,0,0
35,543.0,2852.0,690.0,3,50.7,21.0,1,0
46,337.0,1120.0,801.0,0,35.7,26.0,1,0
27,243.0,3698.0,563.0,2,57.6,24.0,1,1
65,445.0,3084.0,657.0,3,,22.0,1,0
44,542.0,916.0,752.0,2,67.6,7.0,1,0
36,229.0,2479.0,612.0,1,66.4,26.0,1,0
48,617.0,1777.0,751.0,1,40.9,1.0,0,0
27,430.0,1902.0,660.0,2,55.8,17.0,0,0
34,504.0,,672.0,3,37.2,3.0,0,0
46,556.0,2988.0,575.0,2,54.2,0.0,0,1
65,497.0,1851.0,690.0,1,39.9,23.0,0,0
26,367.0,1861.0,845.0,3,26.6,20.0,0,0
22,526.0,2479.0,701.0,5,1.0,11.0,1,0
48,411.0,2629.0,607.0,2,,15.0,1,1
63,511.0,1445.0,782.0,0,45.3,29.0,0,0
43,524.0,3493.0,609.0,1,58.0,22.0,0,0
22,249.0,1718.0,,2,42.4,30.0,1,0
39,475.0,2924.0,568.0,0,54.0,27.0,1,0
65,358.0,2539.0,692.0,3,36.6,17.0,0,0
34,397.0,2655.0,792.0,2,38.0,4.0,0,0
44,,1732.0,601.0,2,54.6,15.0,1,0
49,390.0,907.0,677.0,1,12.4,8.0,0,0
33,563.0,2184.0,763.0,2,42.2,8.0,0,0
26,216.0,2187.0,490.0,2,37.2,1.0,1,0
36,173.0,1481.0,744.0,1,58.3,13.0,1,0
63,148.0,2888.0,663.0,2,35.7,10.0,0,0
39,508.0,2161.0,,2,,1.0,0,0
55,287.0,1593.0,604.0,0,53.1,15.0,1,0
28,396.0,2639.0,559.0,2,24.1,20.0,1,0
57,366.0,2659.0,627.0,3,40.3,18.0,1,1
41,274.0,1663.0,625.0,3,36.8,12.0,1,1
21,482.0,3125.0,653.0,1,53.4,16.0,1,1
43,365.0,3882.0,633.0,2,50.1,26.0,0,1
27,351.0,1382.0,509.0,3,39.2,28.0,1,0
30,408.0,2062.0,662.0,2,29.4,30.0,0,0
32,466.0,2453.0,689.0,2,54.5,0.0,1,0
36,265.0,3910.0,655.0,2,41.2,20.0,0,0
27,485.0,1650.0,693.0,1,22.6,18.0,0,1
40,554.0,1495.0,677.0,1,23.6,15.0,1,0
37,209.0,1490.0,559.0,1,47.3,24.0,1,0
49,413.0,3116.0,646.0,1,26.7,12.0,0,0
37,343.0,1669.0,679.0,1,64.3,27.0,0,0
65,464.0,1562.0,651.0,2,30.8,18.0,1,0
50,234.0,2373.0,551.0,0,42.0,,1,0
57,575.0,2431.0,768.0,3,43.9,2.0,0,0
51,187.0,3003.0,592.0,1,33.2,29.0,0,0
30,351.0,2269.0,571.0,4,,0.0,0,0
64,432.0,2387.0,673.0,2,44.3,2.0,0,0
44,298.0,2121.0,645.0,3,33.0,15.0,1,0
52,279.0,1222.0,718.0,1,43.4,20.0,1,0
57,407.0,2050.0,740.0,1,40.5,7.0,1,0
60,389.0,2247.0,728.0,3,45.2,22.0,1,0
27,381.0,1867.0,670.0,1,60.7,15.0,0,1
30,483.0,,714.0,0,35.4,27.0,1,0
41,333.0,1349.0,545.0,1,36.4,12.0,1,0
43,418.0,2170.0,758.0,2,22.0,12.0,0,0
60,319.0,2900.0,638.0,1,39.7,10.0,1,0
36,278.0,3462.0,828.0,1,46.9,3.0,0,0
31,346.0,2062.0,760.0,2,36.2,3.0,1,0
65,320.0,1662.0,654.0,2,47.0,14.0,1,1
51,326.0,1921.0,672.0,2,39.9,27.0,1,1
34,520.0,1415.0,765.0,1,26.4,3.0,1,0
35,350.0,2791.0,489.0,1,45.7,7.0,1,0
41,300.0,3803.0,657.0,2,39.5,23.0,1,1
47,383.0,,806.0,0,43.5,1.0,1,0
39,393.0,1306.0,738.0,2,35.2,14.0,1,0
52,238.0,2955.0,603.0,3,34.1,22.0,1,0
29,344.0,2439.0,695.0,4,43.9,27.0,0,1
59,339.0,2451.0,592.0,2,39.2,26.0,0,0
51,359.0,3391.0,643.0,1,62.7,13.0,1,1
52,,1175.0,697.0,3,-10.0,27.0,1,0
21,396.0,1154.0,711.0,0,48.5,20.0,1,0
52,527.0,2079.0,728.0,1,39.9,1.0,0,0
52,379.0,2248.0,769.0,1,17.7,28.0,0,0
60,593.0,1934.0,575.0,2,32.3,2.0,1,1
32,325.0,4046.0,672.0,3,34.2,10.0,0,1
49,288.0,1967.0,602.0,2,38.7,6.0,0,0
52,446.0,1787.0,638.0,1,41.6,15.0,1,0
32,544.0,2293.0,610.0,0,49.9,21.0,1,0
45,215.0,2928.0,710.0,2,45.3,21.0,1,1
41,356.0,1656.0,754.0,0,55.9,27.0,0,0
58,307.0,2090.0,759.0,1,38.3,6.0,1,0
21,397.0,2949.0,582.0,1,45.1,21.0,1,1
57,381.0,2991.0,660.0,1,46.1,10.0,0,0
58,541.0,2363.0,579.0,1,44.9,1.0,0,0
45,367.0,4014.0,577.0,0,57.4,7.0,0,1
65,545.0,3685.0,617.0,3,51.6,6.0,0,1
34,342.0,1145.0,697.0,0,26.2,5.0,0,0
53,491.0,931.0,712.0,2,40.6,15.0,1,0
61,,2797.0,722.0,1,41.8,20.0,0,0
63,588.0,3224.0,717.0,2,67.8,10.0,0,0
59,203.0,2031.0,602.0,1,38.0,21.0,1,0
30,240.0,1823.0,765.0,0,30.2,29.0,1,0
22,600.0,1585.0,734.0,2,47.3,2.0,1,1
25,292.0,1324.0,637.0,0,48.0,17.0,0,0
28,300.0,3052.0,640.0,2,41.1,8.0,0,0
25,275.0,1914.0,617.0,0,39.4,16.0,0,0
28,518.0,2426.0,567.0,1,53.4,1.0,0,1
58,,831.0,723.0,2,31.8,26.0,1,0
50,383.0,2952.0,736.0,2,37.9,9.0,1,0
51,348.0,2641.0,596.0,1,35.7,9.0,1,0
60,504.0,1191.0,571.0,0,55.1,16.0,0,0
31,312.0,2394.0,595.0,1,45.4,7.0,0,0
27,430.0,2204.0,679.0,1,29.2,19.0,1,0
27,239.0,1862.0,559.0,4,30.4,5.0,1,1
47,653.0,300.0,760.0,0,64.5,10.0,0,0
39,351.0,1705.0,755.0,1,55.0,4.0,0,0
26,381.0,2427.0,704.0,1,52.1,23.0,1,0
30,579.0,1789.0,735.0,0,42.1,9.0,0,0
39,310.0,2034.0,675.0,3,60.1,22.0,1,0
35,580.0,3323.0,707.0,2,28.8,0.0,1,0
23,331.0,2142.0,566.0,3,51.0,7.0,1,1
25,461.0,,781.0,1,36.7,3.0,0,0
41,311.0,2061.0,631.0,0,39.0,6.0,0,0
45,217.0,2275.0,660.0,2,50.7,18.0,0,1
22,430.0,1581.0,869.0,4,40.3,14.0,0,0
60,457.0,2751.0,652.0,2,36.8,1.0,1,1
61,222.0,1103.0,729.0,2,36.1,16.0,0,0
33,343.0,2097.0,711.0,2,18.2,25.0,0,0
30,524.0,1095.0,563.0,2,51.2,20.0,1,0
37,452.0,1978.0,,1,29.9,30.0,1,0
31,333.0,2731.0,833.0,0,64.3,15.0,0,0
42,308.0,,716.0,0,38.5,26.0,1,0
31,614.0,2035.0,669.0,2,57.7,13.0,1,0
32,,2221.0,627.0,2,20.3,2.0,0,0
44,373.0,2258.0,696.0,1,50.8,26.0,0,0
64,204.0,2720.0,703.0,0,53.9,18.0,0,0
38,538.0,2725.0,688.0,1,57.6,7.0,0,0
65,379.0,3266.0,,2,23.7,16.0,0,0
55,401.0,2326.0,601.0,2,33.6,28.0,1,1
64,712.0,954.0,590.0,2,48.9,17.0,0,0
27,309.0,2843.0,753.0,4,43.8,0.0,1,0
48,590.0,3212.0,839.0,1,45.5,6.0,0,0
51,333.0,4046.0,737.0,3,37.7,3.0,0,0
63,352.0,3289.0,774.0,0,60.6,2.0,1,0
37,697.0,1832.0,664.0,2,73.3,18.0,0,0
25,361.0,,691.0,0,43.2,9.0,1,0
37,215.0,1997.0,690.0,1,47.4,26.0,0,1
38,414.0,1895.0,666.0,3,42.7,2.0,1,1
41,359.0,2115.0,783.0,1,57.4,45.0,0,0
56,424.0,3164.0,759.0,3,51.9,4.0,1,0
51,364.0,1008.0,638.0,0,29.2,16.0,1,0
60,646.0,1448.0,538.0,0,34.6,4.0,0,0
22,447.0,3115.0,665.0,2,29.9,25.0,0,0
47,251.0,3290.0,578.0,2,74.3,13.0,0,0
29,,1705.0,672.0,0,49.6,15.0,0,1
54,284.0,3438.0,584.0,2,34.9,23.0,0,0
48,350.0,2932.0,771.0,4,33.9,22.0,0,1
34,271.0,1999.0,725.0,1,51.7,30.0,0,0
52,633.0,374.0,723.0,3,52.9,13.0,1,0
26,297.0,949.0,756.0,1,51.6,29.0,0,0
31,463.0,1706.0,701.0,0,36.9,26.0,0,0
49,341.0,2770.0,714.0,5,45.7,30.0,0,1
40,241.0,2772.0,785.0,0,43.3,18.0,1,0
50,404.0,1850.0,659.0,1,30.8,12.0,0,0
43,428.0,2027.0,718.0,1,30.9,11.0,0,0
39,447.0,2176.0,586.0,1,46.9,24.0,1,0
56,80.0,2036.0,676.0,0,44.4,26.0,0,0
23,232.0,2323.0,851.0,1,48.6,25.0,1,1
47,495.0,2177.0,735.0,4,51.5,15.0,1,1
63,269.0,944.0,663.0,2,60.0,28.0,1,0
39,404.0,2044.0,691.0,4,32.7,22.0,1,0
43,229.0,2183.0,,4,49.6,16.0,0,1
51,468.0,2942.0,689.0,0,51.0,21.0,0,0
60,492.0,1577.0,638.0,0,38.3,19.0,1,0
55,468.0,2353.0,710.0,0,43.5,5.0,0,0
53,504.0,2622.0,712.0,1,38.6,13.0,1,0
55,568.0,2089.0,671.0,3,67.3,15.0,0,1
21,239.0,884.0,681.0,2,43.3,30.0,0,1
34,285.0,2958.0,697.0,4,47.4,2.0,0,1
53,488.0,2760.0,,1,38.8,20.0,0,0
55,516.0,2372.0,709.0,0,36.2,18.0,0,0
25,299.0,2230.0,732.0,3,26.4,6.0,0,1
58,291.0,864.0,787.0,6,55.2,30.0,1,0
61,302.0,2781.0,695.0,0,51.2,4.0,1,1
31,187.0,3315.0,626.0,0,38.4,19.0,0,1
22,227.0,,662.0,3,,30.0,1,0
64,230.0,3209.0,579.0,0,44.2,25.0,1,0
37,345.0,3049.0,728.0,1,36.0,22.0,1,0
59,413.0,1343.0,505.0,2,39.3,22.0,0,0
40,432.0,1904.0,752.0,3,26.8,-2.0,0,0
34,319.0,1153.0,762.0,3,44.6,8.0,0,0
52,322.0,2151.0,436.0,1,,30.0,1,0
54,395.0,2536.0,772.0,3,55.1,2.0,1,0
45,200.0,1210.0,752.0,1,40.2,26.0,1,0
27,495.0,2489.0,647.0,1,38.0,26.0,1,1
55,534.0,2679.0,575.0,3,23.3,9.0,0,0
49,305.0,2690.0,603.0,1,55.2,15.0,1,0
42,332.0,2541.0,609.0,0,52.7,23.0,1,0
61,529.0,1279.0,775.0,1,42.3,22.0,0,0
63,365.0,2109.0,634.0,4,26.0,8.0,0,0
33,451.0,2464.0,742.0,1,27.4,1.0,1,0
33,369.0,3296.0,660.0,1,35.4,5.0,0,0
21,567.0,2202.0,,1,53.6,4.0,1,0
56,439.0,2519.0,544.0,3,45.5,2.0,1,1
24,446.0,1501.0,578.0,4,24.1,6.0,0,0
57,448.0,1334.0,773.0,1,46.9,14.0,1,0
64,313.0,1238.0,658.0,1,31.9,20.0,1,0
60,324.0,1885.0,694.0,3,35.7,5.0,1,0
33,472.0,3747.0,815.0,1,53.7,3.0,0,1
3,395.0,1898.0,660.0,2,51.2,22.0,0,0
44,239.0,2473.0,655.0,1,55.1,28.0,0,1
39,605.0,2618.0,766.0,4,41.7,12.0,0,1
21,497.0,,671.0,2,52.6,22.0,1,0
58,385.0,1874.0,696.0,2,35.0,4.0,0,0
25,347.0,2668.0,750.0,0,38.9,14.0,1,0
36,404.0,2521.0,670.0,2,38.1,6.0,1,0
44,442.0,705.0,733.0,1,42.3,6.0,0,1
47,136.0,2646.0,661.0,1,26.6,9.0,0,0
21,633.0,1787.0,748.0,1,39.3,12.0,1,0
54,285.0,1806.0,704.0,2,59.4,23.0,0,1
56,380.0,2504.0,652.0,1,28.9,29.0,0,0
24,384.0,3342.0,676.0,1,26.0,10.0,0,0
20,620.0,2050.0,474.0,1,27.0,0.0,0,0
59,369.0,3084.0,766.0,0,73.9,19.0,1,0
31,571.0,1119.0,570.0,1,47.6,10.0,0,0
55,429.0,2298.0,584.0,2,38.8,0.0,1,1
64,265.0,1794.0,635.0,5,42.8,2.0,1,1
42,396.0,2412.0,527.0,3,44.7,7.0,1,1
50,366.0,1978.0,707.0,3,34.3,12.0,1,0
30,250.0,1194.0,699.0,1,35.8,,0,0
29,423.0,1534.0,631.0,3,40.1,6.0,1,0
22,383.0,968.0,616.0,2,33.3,2.0,1,0
33,447.0,1220.0,615.0,1,37.2,19.0,1,0
35,403.0,2560.0,719.0,2,46.2,1.0,0,0
29,302.0,2012.0,543.0,1,30.0,17.0,1,1
48,472.0,2373.0,637.0,0,73.3,4.0,1,1
29,305.0,3562.0,548.0,2,51.0,28.0,0,0
31,80.0,1978.0,731.0,2,26.8,17.0,0,0
49,395.0,2676.0,643.0,2,12.3,15.0,0,0
60,314.0,2221.0,714.0,1,33.7,26.0,0,0
20,426.0,4272.0,770.0,4,50.2,6.0,1,1
24,620.0,300.0,771.0,3,47.9,0.0,1,1
39,623.0,1662.0,588.0,2,40.7,8.0,0,0
27,360.0,2691.0,695.0,3,34.8,14.0,0,0
62,281.0,1635.0,760.0,1,31.2,25.0,1,0
31,450.0,2625.0,,4,37.2,0.0,1,0
20,336.0,2155.0,734.0,2,29.9,26.0,0,0
39,427.0,2849.0,527.0,3,37.2,16.0,0,1
47,301.0,1351.0,724.0,3,58.0,29.0,1,0
62,410.0,2330.0,607.0,0,32.7,8.0,1,1
56,283.0,2550.0,723.0,1,49.3,22.0,0,0
56,522.0,,721.0,0,51.2,29.0,1,0
31,309.0,2312.0,717.0,1,29.0,14.0,1,1
56,459.0,3102.0,661.0,14,31.9,9.0,1,1
63,228.0,940.0,775.0,2,54.8,27.0,1,0
47,474.0,2294.0,711.0,2,30.9,19.0,0,0
34,264.0,1293.0,696.0,2,41.3,2.0,0,1
25,411.0,2768.0,595.0,1,66.5,27.0,1,0
63,503.0,1572.0,702.0,1,53.8,4.0,1,0
39,356.0,346.0,828.0,0,43.0,1.0,0,0
33,256.0,2786.0,559.0,3,52.1,21.0,1,0
21,440.0,1999.0,728.0,4,41.3,5.0,0,0
28,279.0,2467.0,738.0,0,54.2,15.0,1,0
56,331.0,3270.0,808.0,1,17.4,11.0,1,0
39,412.0,2479.0,728.0,2,40.3,70.0,0,1
45,543.0,2327.0,671.0,2,17.0,11.0,0,0
48,383.0,2165.0,704.0,1,43.9,25.0,0,0
20,383.0,1340.0,649.0,3,39.2,24.0,1,0
54,469.0,,768.0,1,58.3,16.0,1,0
25,386.0,3680.0,546.0,0,,21.0,1,0
56,456.0,1919.0,631.0,0,35.7,6.0,1,0
24,509.0,2083.0,706.0,1,37.1,23.0,0,0
52,341.0,3143.0,764.0,1,46.6,15.0,1,0
33,80.0,1044.0,669.0,1,35.1,17.0,1,0
31,282.0,2665.0,607.0,2,41.6,26.0,0,0
61,525.0,1008.0,653.0,0,57.8,7.0,1,0
39,,2499.0,641.0,2,32.1,26.0,0,0
43,339.0,2183.0,644.0,1,36.6,25.0,0,0
62,520.0,2659.0,635.0,3,38.3,29.0,1,0
53,368.0,1441.0,635.0,2,79.9,,1,1
44,129.0,1799.0,533.0,3,49.3,17.0,0,1
48,199.0,2698.0,694.0,2,55.6,1.0,0,1
58,430.0,1818.0,724.0,2,51.2,8.0,0,0
50,372.0,2767.0,790.0,1,-5.0,22.0,1,0
62,555.0,2357.0,739.0,1,47.7,23.0,1,0
42,292.0,1866.0,735.0,1,46.4,15.0,0,0
63,343.0,1963.0,694.0,2,24.6,16.0,1,1
57,274.0,2203.0,529.0,1,46.3,9.0,1,0
39,318.0,2035.0,692.0,0,40.7,21.0,0,1
42,153.0,2748.0,679.0,0,48.5,0.0,0,1
64,334.0,1922.0,752.0,0,41.1,20.0,0,0
35,374.0,1770.0,715.0,2,51.2,17.0,1,0
61,364.0,2883.0,660.0,1,53.3,14.0,1,0
27,638.0,1883.0,827.0,2,7.1,8.0,0,0
40,600.0,1795.0,738.0,2,36.8,2.0,0,0
20,290.0,336.0,697.0,2,19.7,15.0,0,0
27,135.0,1420.0,706.0,0,44.9,25.0,0,0
48,368.0,1571.0,675.0,0,38.4,22.0,1,0
51,425.0,1795.0,671.0,1,58.3,14.0,0,0
57,277.0,1658.0,496.0,0,44.5,1.0,1,0
24,283.0,2937.0,597.0,2,36.2,9.0,0,1
41,570.0,1619.0,627.0,2,53.3,3.0,0,1
53,349.0,1675.0,706.0,3,38.2,25.0,0,0
20,459.0,2317.0,538.0,1,36.0,18.0,1,0
45,268.0,1374.0,628.0,3,46.7,16.0,0,0
62,373.0,3373.0,618.0,2,61.4,9.0,0,1
29,340.0,2802.0,679.0,0,52.2,21.0,0,0
49,299.0,1324.0,706.0,3,48.8,20.0,0,0
37,519.0,2960.0,618.0,1,75.0,5.0,1,1
36,213.0,3116.0,624.0,3,33.2,29.0,1,1
45,416.0,1343.0,616.0,0,32.9,0.0,0,0
27,337.0,1326.0,639.0,2,43.7,10.0,0,0
59,430.0,1742.0,666.0,1,60.2,15.0,0,0
31,339.0,1139.0,775.0,2,30.7,23.0,1,0
46,484.0,1615.0,589.0,2,63.1,19.0,1,0
27,267.0,1900.0,810.0,0,24.7,6.0,1,0
44,519.0,2578.0,571.0,2,40.5,23.0,0,0
65,377.0,2261.0,746.0,1,44.1,2.0,0,0
23,221.0,2089.0,632.0,0,31.4,13.0,1,0
52,462.0,1838.0,597.0,2,34.5,3.0,1,0
20,356.0,1219.0,775.0,0,51.6,8.0,1,0
38,175.0,2644.0,677.0,1,59.3,14.0,0,0
50,420.0,2627.0,673.0,1,16.6,11.0,1,0
35,501.0,1737.0,648.0,1,44.2,24.0,1,0
33,534.0,1374.0,623.0,2,40.6,15.0,0,0
24,335.0,3367.0,656.0,1,43.3,22.0,0,0
60,397.0,2385.0,412.0,1,38.2,18.0,1,0
45,,2498.0,522.0,2,26.5,13.0,0,1
47,559.0,2530.0,701.0,1,60.5,26.0,1,0
21,283.0,1298.0,765.0,2,55.9,3.0,1,0
25,324.0,3324.0,779.0,1,40.8,22.0,1,0
28,280.0,1897.0,593.0,1,36.1,28.0,0,0
52,206.0,2817.0,685.0,3,34.7,5.0,1,0
60,410.0,3294.0,495.0,1,11.0,21.0,1,0
44,572.0,2261.0,642.0,3,46.2,10.0,1,1
32,356.0,1314.0,736.0,1,51.4,3.0,0,1
28,274.0,330.0,669.0,0,43.7,25.0,1,0
32,402.0,2171.0,643.0,2,41.0,7.0,0,0
50,,2388.0,669.0,1,43.6,8.0,1,0
60,361.0,1764.0,773.0,1,31.8,25.0,0,0
30,548.0,2302.0,650.0,1,36.0,22.0,0,0
23,283.0,2523.0,676.0,1,40.0,23.0,0,0
53,346.0,2945.0,792.0,1,50.4,25.0,0,0
57,416.0,2029.0,652.0,2,58.5,1.0,0,1
65,427.0,2166.0,539.0,2,39.3,19.0,1,0
23,386.0,2066.0,779.0,1,29.5,2.0,1,0
57,227.0,2225.0,751.0,1,42.4,5.0,1,0
38,661.0,1815.0,493.0,1,66.1,1.0,1,1
25,352.0,1812.0,660.0,2,30.5,22.0,0,0
53,393.0,1859.0,668.0,2,52.6,7.0,1,0
37,454.0,2317.0,779.0,1,58.0,19.0,1,0
32,,1565.0,669.0,0,37.7,23.0,0,1
60,387.0,1862.0,683.0,2,33.6,7.0,1,1
42,299.0,3556.0,686.0,2,48.9,2.0,1,0
38,430.0,2872.0,633.0,2,46.2,16.0,1,1
64,347.0,1482.0,774.0,1,50.3,10.0,0,0
30,412.0,2849.0,607.0,1,66.9,2.0,0,0
20,254.0,2671.0,631.0,0,44.0,25.0,1,0
43,,2122.0,670.0,3,27.7,30.0,0,0
26,216.0,1669.0,563.0,2,42.8,11.0,0,0
44,295.0,1584.0,811.0,1,44.9,13.0,1,0
40,80.0,2368.0,670.0,2,57.2,30.0,1,1
34,343.0,1565.0,736.0,2,39.6,28.0,0,0
20,316.0,3023.0,593.0,3,37.1,0.0,1,0
31,398.0,3236.0,727.0,1,25.5,11.0,0,1
26,385.0,2168.0,734.0,3,48.6,29.0,0,0
34,531.0,3054.0,745.0,3,82.2,17.0,1,1
40,691.0,1891.0,822.0,1,39.3,23.0,0,0
38,517.0,1664.0,625.0,3,47.4,3.0,0,0
48,326.0,3025.0,655.0,0,35.4,29.0,1,0
44,321.0,3385.0,602.0,3,26.6,28.0,0,1
52,484.0,3672.0,662.0,1,47.2,24.0,1,0
51,178.0,2449.0,723.0,3,42.3,22.0,0,0
54,342.0,2847.0,719.0,1,13.4,2.0,1,0
63,351.0,2433.0,801.0,1,61.3,29.0,0,0
57,450.0,3253.0,709.0,3,47.0,16.0,0,1
45,454.0,2525.0,670.0,1,42.9,30.0,0,0
30,291.0,2804.0,583.0,1,36.9,12.0,1,0
54,330.0,1348.0,739.0,1,46.9,16.0,1,0
27,433.0,2027.0,657.0,4,47.4,29.0,0,1
65,284.0,2810.0,741.0,0,46.8,16.0,0,0
33,525.0,2743.0,636.0,2,54.8,25.0,0,0
29,453.0,2874.0,766.0,0,57.5,18.0,1,1
21,401.0,2290.0,701.0,1,66.1,4.0,1,1
65,427.0,1711.0,749.0,1,32.0,7.0,1,0
28,324.0,2156.0,701.0,1,35.1,23.0,1,0
22,305.0,2235.0,596.0,3,46.3,1.0,0,0
40,329.0,2381.0,641.0,3,32.7,24.0,0,1
45,440.0,1474.0,568.0,2,34.6,8.0,0,0
27,404.0,2001.0,685.0,1,47.7,6.0,0,0
21,329.0,2133.0,,1,52.8,15.0,1,0
25,470.0,518.0,694.0,1,57.3,11.0,1,0
47,359.0,2824.0,380.0,2,39.7,25.0,1,1
48,297.0,2323.0,735.0,0,47.6,20.0,0,0
45,411.0,2399.0,582.0,2,44.9,4.0,0,0
44,258.0,1813.0,594.0,0,42.2,23.0,1,0
31,178.0,2640.0,,2,32.2,30.0,0,0
24,379.0,1576.0,696.0,1,30.7,23.0,0,1
53,301.0,1694.0,738.0,2,50.0,20.0,1,1
56,350.0,2671.0,590.0,2,32.0,21.0,1,1
34,264.0,2468.0,747.0,0,20.7,5.0,0,0
63,525.0,1242.0,659.0,3,41.6,21.0,1,0
55,301.0,3383.0,,1,-20.0,20.0,0,1
34,328.0,1631.0,789.0,1,8.5,,0,0
62,425.0,2101.0,577.0,2,38.5,29.0,1,0
42,215.0,3510.0,743.0,3,50.1,16.0,1,0
25,206.0,655.0,701.0,2,20.1,14.0,0,0
65,426.0,920.0,653.0,0,39.4,9.0,0,0
63,327.0,2531.0,582.0,1,28.3,2.0,1,0
62,272.0,341.0,652.0,3,29.9,6.0,0,0
64,452.0,667.0,605.0,2,,28.0,0,0
40,283.0,3081.0,765.0,5,28.5,24.0,1,0
42,347.0,1893.0,677.0,4,,1.0,1,0
62,272.0,3847.0,616.0,0,41.3,12.0,0,0
35,416.0,1424.0,555.0,1,68.7,26.0,1,1
34,540.0,1961.0,633.0,2,51.1,28.0,0,0
44,157.0,2605.0,769.0,0,54.1,13.0,0,0
55,394.0,2554.0,679.0,2,51.6,3.0,1,1
30,483.0,2009.0,656.0,1,33.6,7.0,1,0
34,329.0,1714.0,806.0,0,45.7,4.0,0,0
23,244.0,2374.0,637.0,2,55.2,11.0,1,0
40,431.0,3233.0,605.0,2,51.9,26.0,0,0
32,500.0,2772.0,702.0,4,44.3,23.0,1,0
41,487.0,1726.0,704.0,0,48.2,11.0,1,0
38,424.0,1456.0,623.0,3,71.6,10.0,1,0
53,392.0,1680.0,606.0,0,52.1,1.0,1,0
33,272.0,1245.0,,1,38.2,27.0,0,0
23,484.0,2311.0,635.0,2,41.1,23.0,0,1
65,477.0,2810.0,554.0,0,29.4,21.0,1,1
46,243.0,2146.0,685.0,2,70.2,4.0,1,1
48,,3490.0,742.0,2,61.2,12.0,1,0
47,458.0,3532.0,655.0,0,43.0,17.0,1,1
54,486.0,2431.0,713.0,2,68.2,22.0,1,0
27,371.0,2726.0,,1,49.6,16.0,0,0
35,277.0,1525.0,720.0,0,36.8,29.0,0,0
61,320.0,1929.0,594.0,2,52.9,5.0,0,0
55,259.0,3154.0,694.0,2,46.8,18.0,1,0
49,374.0,1766.0,731.0,1,52.1,21.0,0,0
37,350.0,3316.0,678.0,0,25.6,16.0,1,0
21,637.0,3034.0,571.0,2,32.3,16.0,0,0
32,487.0,2764.0,575.0,2,59.9,17.0,1,1
23,496.0,1320.0,797.0,1,62.3,25.0,0,0
45,437.0,1966.0,609.0,1,59.0,14.0,1,0
44,336.0,2683.0,731.0,4,68.6,22.0,0,0
49,347.0,1461.0,679.0,0,48.9,27.0,1,0
30,358.0,2057.0,590.0,1,48.1,29.0,0,1
26,403.0,2764.0,,0,31.0,27.0,1,0
50,427.0,1774.0,806.0,1,35.0,19.0,1,0
63,380.0,1565.0,949.0,3,18.1,3.0,1,0
29,345.0,849.0,645.0,0,38.1,3.0,1,1
58,309.0,1910.0,639.0,3,17.3,4.0,0,0
32,213.0,2780.0,539.0,1,55.0,14.0,1,0
50,534.0,1545.0,538.0,2,46.7,1.0,1,0
26,645.0,2213.0,601.0,0,17.7,10.0,0,0
61,524.0,2032.0,634.0,0,39.7,22.0,1,0
61,229.0,1700.0,668.0,5,65.6,2.0,0,0
55,474.0,2828.0,725.0,0,40.5,10.0,0,0
39,503.0,3432.0,688.0,0,30.0,2.0,0,0
23,332.0,2953.0,727.0,2,20.6,10.0,1,0
26,439.0,1678.0,621.0,2,20.9,28.0,1,0
20,325.0,3694.0,664.0,0,,30.0,0,0
63,563.0,2951.0,641.0,1,36.8,1.0,1,0
64,424.0,1857.0,569.0,4,37.8,21.0,0,1
61,270.0,1619.0,512.0,1,36.8,19.0,0,1
32,460.0,3041.0,616.0,2,40.3,19.0,0,0
41,507.0,2330.0,472.0,1,27.3,14.0,1,0
40,404.0,1562.0,579.0,2,45.8,7.0,0,0
41,438.0,2089.0,714.0,2,24.9,27.0,1,0
47,372.0,1895.0,684.0,2,32.9,30.0,0,0
28,244.0,1582.0,672.0,2,54.1,1.0,1,0
45,362.0,2961.0,,2,46.5,22.0,1,0
28,443.0,2786.0,612.0,3,50.2,17.0,1,1
34,365.0,2829.0,725.0,30,67.8,21.0,1,1
29,476.0,2819.0,605.0,0,41.3,28.0,1,1
43,333.0,1513.0,692.0,4,42.3,20.0,0,0
61,341.0,1747.0,682.0,0,38.8,7.0,1,0
27,480.0,3294.0,687.0,3,36.7,21.0,1,1
43,407.0,2281.0,639.0,2,29.9,11.0,1,1
35,331.0,1097.0,696.0,2,43.0,22.0,1,0
45,504.0,2363.0,702.0,2,46.3,5.0,1,0
46,297.0,2691.0,556.0,0,46.9,23.0,0,0
56,293.0,2593.0,738.0,3,42.8,1.0,1,1
23,80.0,1497.0,,2,53.1,11.0,0,1
43,314.0,3615.0,600.0,1,42.4,22.0,1,1
38,537.0,1075.0,689.0,3,37.1,20.0,0,0
55,131.0,2283.0,718.0,2,30.9,29.0,0,0
58,266.0,3502.0,688.0,0,23.4,11.0,0,1
